Device Name,Error,IOS Version,IP Address,Manufacturer,Model,Region,Site,ios version
HO1077RA1,Cannot connect to 144.5.204.161,15.5(3)M6a,144.5.204.161,Cisco,Cisco 1941WAK9,US,HO1077,
HO1077SE11,Cannot connect to 144.5.204.162,16.9.5,144.5.204.162,Cisco,Cisco Catalyst 38xx stack,US,HO1077,
HO130HRE1,Cannot connect to 146.33.30.124,16.12.4,146.33.30.124,Cisco,Cisco 4331 ISR,US,HO130H,
HO130HSE1,Cannot connect to 146.33.30.125,16.12.4,146.33.30.125,Cisco,Cisco Catalyst 38xx stack,US,HO130H,
HO1400SL1,,16.12.7,136.171.228.251,Cisco,Cisco Catalyst 38xx stack,US,HO1400,Cisco IOS XE Software
HO1400SL2,,16.12.7,146.36.127.2,Cisco,Cisco Catalyst 38xx stack,US,HOU140,Cisco IOS XE Software
HO1400VG204-1,,15.8(3)M2,146.41.100.195,Cisco,Cisco Voice Gateway 204XM,US,HOU140,
HO1401SL1,,17.3.5,146.36.41.6,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
HO1401SL2,,15.2(6)E1,136.171.228.253,Cisco,Cisco IE-4010-4S24P Industrial Ethernet Switch,US,HOU140,
HO1401SL3,,15.2(6)E1,136.171.228.252,Cisco,Cisco IE-4010-4S24P Industrial Ethernet Switch,US,HOU140,
HO1505RA1,,15.6(3)M3a,144.5.196.213,Cisco,Cisco 892FSP-K9,US,HO1505,
HOB161vg204-1,,15.9(3)M6,146.34.239.2,Cisco,Cisco Voice Gateway 204XM,US,HOB161,
HOU140GA1-IPT,,16.12.4,146.34.9.67,Cisco,Cisco 4431 ISR,US,HOU140,Cisco IOS XE Software
HOU140RL1-VSS,,15.5(1)SY2,146.36.5.244,Cisco,Cisco Catalyst 68xx Virtual Switch,US,HOU140,
HOU140RPSL-IPT,,15.2(4)E9,146.34.2.4,Cisco,Catalyst WS-C3560CX-8PC-S,US,HOU140,
HOU140RV1-IPT,,16.12.7,146.34.9.254,Cisco,Cisco Catalyst 38xx stack,US,HOU140,Cisco IOS XE Software
HOU140RV2-IPT,,16.12.7,146.34.9.253,Cisco,Cisco Catalyst 38xx stack,US,HOU140,Cisco IOS XE Software
HOU140SL03,,17.3.5,146.36.180.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL04,,17.3.5,146.36.239.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL05,,17.3.5,146.36.252.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL06,,17.3.5,146.36.253.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL08,,17.3.5,146.36.184.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL13,,17.3.5,146.36.189.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL15,,17.3.5,146.36.237.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL16,,17.3.5,146.36.177.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL20,,17.3.5,146.36.236.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL21,,17.3.5,146.36.224.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL23,,17.3.5,146.36.232.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL24,,17.3.5,146.36.233.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL24-24058,,17.3.5,146.36.233.11,Cisco,Cisco Catalyst 9500 series with 48 Ports of 1G/10G/25G + 4 Ports of 40G/100G,US,HOU160,Cisco IOS XE Software
HOU140SL27,,17.3.5,146.36.179.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL29,,17.3.5,146.36.228.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL31,,17.3.5,146.36.230.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL32,,17.3.5,146.36.231.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL33,,17.3.5,146.36.251.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL34,,17.3.5,146.36.170.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL35,,17.3.5,146.36.178.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL38,,17.3.5,146.36.247.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL40,,17.3.5,146.36.249.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL42,,17.3.5,146.36.242.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL43,,17.3.5,146.36.243.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL44,,17.3.5,146.36.244.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL45,,17.3.5,146.36.245.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL47,,16.12.4,146.36.255.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU140,Cisco IOS XE Software
HOU140SL48B,,16.12.4,146.36.246.5,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU140,Cisco IOS XE Software
HOU140SL48C,,16.9.5,146.36.246.6,Cisco,Cisco Catalyst 38xx stack,US,HOU140,Cisco IOS XE Software
HOU140VG350-1,,15.7(3)M2,146.34.9.29,Cisco,VG350,US,HOU140,
HOU140VG350-2,,15.7(3)M2,146.34.9.30,Cisco,VG350,US,HOU140,
HOU140VG350-3,,15.7(3)M2,146.34.9.31,Cisco,VG350,US,HOU140,
HOU140VG350-4,,15.7(3)M2,146.34.9.32,Cisco,VG350,US,HOU140,
HOU15-ETC-11AAA27-MS,Cannot connect to 134.248.213.72,15.2(4)E5,134.248.213.72,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU15-ETC-11AAA34-MS,Cannot connect to 134.248.213.93,15.2(4)E5,134.248.213.93,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU15-ETC-11CCC34-MS,Cannot connect to 134.248.213.92,15.2(4)E5,134.248.213.92,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU15-ETC-11DDD34-MS,Cannot connect to 134.248.213.91,15.2(4)E5,134.248.213.91,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU15-ETC-11VV37-MS,Cannot connect to 134.248.213.90,15.2(4)E5,134.248.213.90,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU15-ETC-11WW34-MS,Cannot connect to 134.248.213.96,15.2(4)E5,134.248.213.96,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU15-ETC-11WW37-MS,Cannot connect to 134.248.213.89,15.2(4)E5,134.248.213.89,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU15-ETC-11YY34-MS,Cannot connect to 134.248.213.95,15.2(4)E5,134.248.213.95,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU150-06043-ITFCR1-HL39B,,7.0(7)N1(1),146.36.48.8,Cisco,Cisco Nexus 5548,US,HOU150,Cisco Nexus
HOU150-06043-ITFCR2-HL41A,,7.0(7)N1(1),146.36.48.7,Cisco,Cisco Nexus 5548,US,HOU150,Cisco Nexus
HOU150-08-L37-MS41,,12.2(55)EX3,134.248.214.76,Cisco,Cisco WS-C3560C-8pcS,US,HOU150,
HOU150-08LAB-N76-L13A,,7.0(3)I7(4),134.248.209.69,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-08LAB-N76-L15B,,7.0(3)I7(4),134.248.209.70,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-08LAB-N76-L19B,,9.3(3),134.248.209.72,Cisco,Nexus 93108TC-FX,US,HOU150,Cisco Nexus
HOU150-08P01-P68-MS12,,16.9.4,134.248.214.25,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-08P01A-P68-HL32A,,7.3(3)N1(1),134.248.209.24,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-08P01B-P68-HL28B,,7.3(3)N1(1),134.248.209.25,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-08P02E-L104-MS39,,16.9.4,134.248.214.51,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-08P02E-N107-MS39,,16.9.4,134.248.214.52,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-08P02E-R111-MS39,,16.9.4,134.248.214.53,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-08P03-P79-MS12,,03.06.04.E RELEASE SOFTWARE (fc2),134.248.214.55,Cisco,Cisco Catalyst 3650-24PS-E,US,HOU150: HOU150-11P01A-E77-MS12,
HOU150-08P03A-P79-PL30A,,7.3(3)N1(1),134.248.209.36,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-08P03B-P79-PL28B,,7.3(3)N1(1),134.248.209.37,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-09-M57-MS35,,16.9.4,134.248.214.73,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-09MDA-G74-AR03B-EX,,6.2(12),134.248.209.17,Cisco,Nexus 7718,US,HOU150,Cisco Nexus
HOU150-09MDA-G74-AR03B-HS,,6.2(12),134.248.209.13,Cisco,Nexus 7718,US,HOU150,Cisco Nexus
HOU150-09MDA-G74-AR03B-NP,,6.2(12),134.248.209.19,Cisco,Nexus 7718,US,HOU150,Cisco Nexus
HOU150-09MDA-G74-AR03B-PR,,6.2(12),146.36.9.1,Cisco,Nexus 7718,US,HOU150,Cisco Nexus
HOU150-09MDA-G79-AR03A-HS,,6.2(12),134.248.209.12,Cisco,Nexus 7718,US,HOU150,Cisco Nexus
HOU150-09MDA-G79-AR03A-NP,,6.2(12),134.248.209.18,Cisco,Nexus 7718,US,HOU150,Cisco Nexus
HOU150-09MDA-J74-S19B,,7.0(3)I7(4),134.248.209.9,Cisco,Cisco Nexus 9K C9364C,US,HOU150,Cisco Nexus
HOU150-09MDA-J79-S19A,,7.0(3)I7(4),134.248.209.8,Cisco,Cisco Nexus 9K C9364C,US,HOU150,Cisco Nexus
HOU150-09MDA-M74-HL15B,,7.3(3)N1(1),134.248.209.23,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-09MDA-M74-HL21B,,7.0(8)N1(1),134.248.209.39,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-09MDA-M74-L16B,,7.0(3)I7(4),134.248.209.41,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-09MDA-M74-MS18,,16.9.4,134.248.214.12,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-09MDA-M74-PL23B,,7.3(3)N1(1),134.248.209.31,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-09MDA-M79-HL15A,,7.3(3)N1(1),134.248.209.22,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-09MDA-M79-HL21A,,7.0(8)N1(1),134.248.209.38,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-09MDA-M79-L16A,,7.0(3)I7(4),134.248.209.40,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-09MDA-M79-MR03,,03.08.09.E RELEASE SOFTWARE (fc2),146.36.4.200,Cisco,Cisco Catalyst 4500 L3,US,HOU150,
HOU150-09MDA-M79-MS18,,16.9.4,134.248.214.10,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-09MDA-M79-PL23A,,7.3(3)N1(1),134.248.209.30,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150-09P01-E52-L41A,,7.0(3)I7(4),134.248.209.42,Cisco,Cisco Nexus 93180LC-EX,US,HOU150,Cisco Nexus
HOU150-09P01-F49-L38B,,7.0(3)I7(3),134.248.209.47,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-09P01-F49-L41B,,7.0(3)I7(4),134.248.209.43,Cisco,Cisco Nexus 93180LC-EX,US,HOU150,Cisco Nexus
HOU150-09P01A-E52-MS37,,16.9.5,134.248.214.65,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-09P01B-F49-MS37,,16.9.5,134.248.214.66,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150-09P07-QQ109-L28A,,7.0(3)I7(7),134.248.209.67,Cisco,Nexus 93108TC-FX,US,HOU150,Cisco Nexus
HOU150-09P07-QQ109-L30A,,7.0(3)I7(7),134.248.209.63,Cisco,Nexus 93108TC-FX,US,HOU150,Cisco Nexus
HOU150-09P07-RR114-L28B,,7.0(3)I7(7),134.248.209.68,Cisco,Nexus 93108TC-FX,US,HOU150,Cisco Nexus
HOU150-09P07-RR114-L30B,,7.0(3)I7(7),134.248.209.64,Cisco,Nexus 93108TC-FX,US,HOU150,Cisco Nexus
HOU150-09P08-G95-L42B,,7.0(3)I7(7),134.248.209.62,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-09P08-G95-MS40,,15.2(4)E5,134.248.214.88,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-09P09-E67-L34B,,7.0(3)I7(4),134.248.209.66,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-09P09-E67-L35A,,7.0(3)I7(4),134.248.209.65,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-09PBUA-MM109-H42A,,7.0(3)I7(4),134.248.209.56,Cisco,Cisco Nexus 9336C-FX2,US,HOU150,Cisco Nexus
HOU150-09PBUA-QQ109-PL39A,,9.2(3),134.248.209.54,Cisco,Cisco Nexus 9336C-FX2,US,HOU150,Cisco Nexus
HOU150-09PBUB-MM109-H42B,,7.0(3)I7(4),134.248.209.57,Cisco,Cisco Nexus 9336C-FX2,US,HOU150,Cisco Nexus
HOU150-09PBUB-RR114-PL39B,,9.2(3),134.248.209.55,Cisco,Cisco Nexus 9336C-FX2,US,HOU150,Cisco Nexus
HOU150-11P01A-E77-PL30A,Cannot connect to 134.248.209.52,7.3(3)N1(1),134.248.209.52,Cisco,Nexus 5624Q,US,HOU150,
HOU150-11P01A-E77-PL36A,Cannot connect to 134.248.209.20,7.3(3)N1(1),134.248.209.20,Cisco,Cisco Nexus 5672UP,US,HOU150,
HOU150-11P01B-E73-PL30B,Cannot connect to 134.248.209.53,7.3(3)N1(1),134.248.209.53,Cisco,Nexus 5624Q,US,HOU150,
HOU150-11P03E-K101-MS36,Cannot connect to 134.248.214.31,16.9.4,134.248.214.31,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,
HOU150-11PKI-K97-MS34,Cannot connect to 134.248.214.24,16.9.4,134.248.214.24,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,
HOU150-11PKIA-K97-HL39A,Cannot connect to 134.248.209.26,7.3(3)N1(1),134.248.209.26,Cisco,Cisco Nexus 5672UP,US,HOU150,
HOU150-11PKIB-K97-HL38B,Cannot connect to 134.248.209.27,7.3(3)N1(1),134.248.209.27,Cisco,Cisco Nexus 5672UP,US,HOU150,
HOU150-ETC-09AAA58-MS47,,15.2(4)E5,134.248.213.164,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09BBB55-MS47,,15.2(4)E5,134.248.213.172,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09BBB58-MS47,,15.2(4)E5,134.248.213.165,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09CCC55-MS47,,15.2(4)E5,134.248.213.173,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09CCC58-MS47,,15.2(4)E5,134.248.213.166,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09DDD55-MS47,,15.2(4)E5,134.248.213.174,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09MDA-E74-OCORE2B-HPC,,7.3(3)N1(1),134.248.213.12,Cisco,Nexus 5696Q,US,HOU150,Cisco Nexus
HOU150-ETC-09MDA-E79-OCORE1A-HPC,,7.3(3)N1(1),134.248.213.11,Cisco,Nexus 5696Q,US,HOU150,Cisco Nexus
HOU150-ETC-09MDA-J74-CORE2B-HPC,,7.0(3)I7(4),134.248.213.20,Cisco,Cisco Nexus 9K C9364C,US,HOU150,Cisco Nexus
HOU150-ETC-09MDA-J79-CORE1A-HPC,,7.0(3)I7(4),134.248.213.19,Cisco,Cisco Nexus 9K C9364C,US,HOU150,Cisco Nexus
HOU150-ETC-09Q32A-PL39-HPC,,7.3(3)N1(1),134.248.213.15,Cisco,Nexus 5696Q,US,HOU150,Cisco Nexus
HOU150-ETC-09Q32B-PL29-HPC,,7.3(3)N1(1),134.248.213.16,Cisco,Nexus 5696Q,US,HOU150,Cisco Nexus
HOU150-ETC-09VV58-MS,,17.3.4,134.248.213.160,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
HOU150-ETC-09VV58-PL22B-HPC,,7.3(3)N1(1),134.248.213.27,Cisco,Nexus 5696Q,US,HOU150,Cisco Nexus
HOU150-ETC-09VV58-PL34A-HPC,,7.3(3)N1(1),134.248.213.26,Cisco,Nexus 5696Q,US,HOU150,Cisco Nexus
HOU150-ETC-09VV66-HPC-9K,,7.0(3)I7(4),134.248.213.196,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-ETC-09VV82-MS42,,16.6.3,134.248.213.142,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
HOU150-ETC-09VV82A-RU35-HPC,,7.0(3)I7(4),134.248.213.143,Cisco,Cisco Nexus 9K C9364C,US,HOU150,Cisco Nexus
HOU150-ETC-09VV82B-RU32-HPC,,7.0(3)I7(4),134.248.213.144,Cisco,Cisco Nexus 9K C9364C,US,HOU150,Cisco Nexus
HOU150-ETC-09VV82C-RU26-HPC,,7.0(3)I7(4),134.248.213.145,Cisco,Cisco Nexus 9K C9364C,US,HOU150,Cisco Nexus
HOU150-ETC-09VV82D-RU23-HPC,,7.0(3)I7(4),134.248.213.146,Cisco,Cisco Nexus 9K C9364C,US,HOU150,"sh: /mnt/pss/patch_debug.log: Read-only file system
Cisco Nexus"
HOU150-ETC-09WW58-MS47,,15.2(4)E5,134.248.213.161,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09WW66-HPC-9K,,7.0(3)I7(4),134.248.213.197,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-ETC-09XX58-MS47,,15.2(4)E5,134.248.213.162,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09XX66-HPC-9K,,7.0(3)I7(4),134.248.213.198,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-ETC-09XX82-MS43,,15.2(4)E5,134.248.213.149,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU150-ETC-09YY55-MS47,,15.2(4)E5,134.248.213.170,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-09YY66-HPC-9K,,7.0(3)I7(4),134.248.213.199,Cisco,Cisco Nexus 93180YC-FX,US,HOU150,Cisco Nexus
HOU150-ETC-09ZZ55-MS47,,15.2(4)E5,134.248.213.171,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-11DDD27-MS,Cannot connect to 134.248.213.70,15.2(4)E5,134.248.213.70,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU150-ETC-11DDD58-MS,Cannot connect to 134.248.213.101,15.2(4)E5,134.248.213.101,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-11ZZ37-MS,Cannot connect to 134.248.213.87,15.2(4)E5,134.248.213.87,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU150-ETC-9VV66-MS45,,15.2(4)E9,134.248.213.192,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-9WW66-MS45,,15.2(4)E9,134.248.213.193,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-9WW82-MS47,,15.2(4)E5,134.248.213.148,Cisco,Cisco Catalyst 3560CX-8PT-S Switch,US,HOU150,
HOU150-ETC-9XX66-MS45,,15.2(4)E9,134.248.213.194,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-9YY66-MS45,,15.2(4)E9,134.248.213.195,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,US,HOU150,
HOU150-ETC-AAA37-MS,Cannot connect to 134.248.213.86,15.2(4)E5,134.248.213.86,Cisco,Catalyst 37xx Stack,US,HOU150,
HOU150-RTSN-9K84-MS31,,16.9.4,134.248.214.54,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,US,HOU150,Cisco IOS XE Software
HOU150C9KB_NN7,,16.6.3,136.171.179.98,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
HOU150DC11LL7-N7K-LAB,Cannot connect to 136.171.178.4,6.1(4),136.171.178.4,Cisco,Cisco Nexus 7000 Series,US,HOU150,
HOU150DC11R11A,,7.3(3)N1(1),146.36.9.101,Cisco,Cisco Nexus 5596 UP,US,HOU150,Cisco Nexus
HOU150DC11R11B,,7.3(3)N1(1),146.36.9.103,Cisco,Cisco Nexus 5596 UP,US,HOU150,Cisco Nexus
HOU150DC11R11C,,7.3(3)N1(1),146.36.9.105,Cisco,Cisco Nexus 5596 UP,US,HOU150,Cisco Nexus
HOU150DC11R11D,,7.3(3)N1(1),146.36.9.107,Cisco,Cisco Nexus 5596 UP,US,HOU150,Cisco Nexus
HOU150DC11R14A,,7.3(3)N1(1),146.36.9.102,Cisco,Cisco Nexus 5596 UP,US,HOU150,Cisco Nexus
HOU150DC11R14B,,7.3(3)N1(1),146.36.9.104,Cisco,Cisco Nexus 5596 UP,US,HOU150,Cisco Nexus
HOU150DC11R14C,,7.3(3)N1(1),146.36.9.106,Cisco,Cisco Nexus 5596 UP,US,HOU150,Cisco Nexus
HOU150DC11TT10A-N5k-LAB,Cannot connect to 136.171.178.8,7.3(3)N1(1),136.171.178.8,Cisco,Cisco Nexus 5548,US,HOU150,
HOU150DC11TT10B-N5k-LAB,Cannot connect to 136.171.178.9,7.3(3)N1(1),136.171.178.9,Cisco,Cisco Nexus 5548,US,HOU150,
HOU150GA5-IPT,,16.12.4,146.34.4.74,Cisco,Cisco 4431 ISR,US,HOU150,Cisco IOS XE Software
HOU150GA6-IPT,,16.12.4,146.34.4.75,Cisco,Cisco 4431 ISR,US,HOU150,Cisco IOS XE Software
HOU150GS3,,15.7(3)M5,144.5.75.21,Cisco,Cisco 2921K9,US,HOU150,
HOU150GS4,Cannot connect to 144.5.75.22,15.7(3)M5,144.5.75.22,Cisco,Cisco 2921K9,US,HOU150,
HOU150M605KD-A,,7.3(3)N1(1),136.171.100.68,Cisco,Cisco Nexus 5548,US,HOU150,Cisco Nexus
HOU150M605KD-B,,7.3(3)N1(1),136.171.100.69,Cisco,Cisco Nexus 5548,US,HOU150,Cisco Nexus
HOU150MS2,,15.0(2)SE11,146.46.188.9,Cisco,Cisco Catalyst 29xxStack,US,HOU150,
HOU150RI01,,7.3(3)N1(1),146.46.188.18,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150RI02,,7.3(3)N1(1),146.46.188.19,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150RL1-VSS,,15.5(1)SY2,146.36.5.249,Cisco,Catalyst 65xx Virtual Switch,US,HOU150,
HOU150RM1,,15.5(1)SY2,146.36.2.219,Cisco,Cisco Catalyst 6807-XL Switch,US,HOU150,
HOU150RM2,,15.5(1)SY2,146.36.2.220,Cisco,Cisco Catalyst 6807-XL Switch,US,HOU150,
HOU150RP1-MCAST,,15.7(3)M5,146.36.2.228,Cisco,Cisco 2921K9,US,HOU150,
HOU150RPSL-IPT,,15.2(4)E5,146.34.2.20,Cisco,Catalyst WS-C3560CX-8PC-S,US,HOU150,
HOU150RV1-IPT,,16.12.7,146.34.4.254,Cisco,Cisco Catalyst 38xx stack,US,HOU150,Cisco IOS XE Software
HOU150RV2-IPT,,16.12.7,146.34.4.253,Cisco,Cisco Catalyst 38xx stack,US,HOU150,Cisco IOS XE Software
HOU150RXV1,"Authentication to device failed.

Common causes of this problem are:
1. Invalid username and password
2. Incorrect SSH-key file
3. Connecting to the wrong device

Device settings: cisco_ios 146.46.188.62:22


Authentication failed.",16.3.5,146.46.188.62,Cisco,Cisco 4331 ISR,US,,
HOU150SE01,,7.3(3)N1(1),146.46.188.20,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150SE02,,7.3(3)N1(1),146.46.188.21,Cisco,Cisco Nexus 5672UP,US,HOU150,Cisco Nexus
HOU150SL09ENV,,17.3.5,146.36.58.4,Cisco,Cisco Catalyst 9300 Series Switch,US,HOU150,Cisco IOS XE Software
HOU150SL1,,17.3.5,146.36.41.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL10,,17.3.5,146.36.10.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL11,,17.3.5,146.36.101.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL13,,17.3.5,146.36.13.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL14,,17.3.5,146.36.14.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL16,,17.3.5,146.36.16.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL17,,17.3.5,146.36.17.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL20,,16.12.4,146.36.20.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
HOU150SL25,,17.3.5,146.36.25.4,Cisco,Cisco Catalyst 9407R Switch,US,HOU150,Cisco IOS XE Software
